# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 15 17:57:04 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
1089,HD 34445 b,HD 34445,1,6,1049.00000000000,11.00000000000,-11.00000000000,0,2.0700000000,0.0400000000,-0.0400000000,0,13.90000000,,,0,260.62060000,28.60470000,-28.60470000,0,Msini,0.270000,0.070000,-0.070000,0,5879.00,16.00,-16.00,0,1.380000,0.020000,-0.020000,0,1.140000,0.090000,-0.090000,0,0.1800,,,0
1090,HD 34445 c,HD 34445,1,6,214.67000000000,0.45000000000,-0.45000000000,0,0.7181000000,0.0049000000,-0.0049000000,0,8.42000000,,,0,53.50000000,5.00000000,-5.00000000,0,Msini,0.036000,0.071000,-0.036000,0,5836.00,44.00,-44.00,0,1.380000,0.080000,-0.080000,0,1.070000,0.020000,-0.020000,0,0.1400,0.0400,-0.0400,0
1091,HD 34445 d,HD 34445,1,6,117.87000000000,0.18000000000,-0.18000000000,0,0.4817000000,0.0033000000,-0.0033000000,0,6.07000000,,,0,30.70000000,3.90000000,-3.90000000,0,Msini,0.027000,0.051000,-0.027000,0,5836.00,44.00,-44.00,0,1.380000,0.080000,-0.080000,0,1.070000,0.020000,-0.020000,0,0.1400,0.0400,-0.0400,0
1092,HD 34445 e,HD 34445,1,6,49.17500000000,0.04500000000,-0.04500000000,0,0.2687000000,0.0019000000,-0.0019000000,0,4.26000000,,,0,16.80000000,2.90000000,-2.90000000,0,Msini,0.090000,0.062000,-0.062000,0,5836.00,44.00,-44.00,0,1.380000,0.080000,-0.080000,0,1.070000,0.020000,-0.020000,0,0.1400,0.0400,-0.0400,0
1093,HD 34445 f,HD 34445,1,6,676.80000000000,7.90000000000,-7.90000000000,0,1.5430000000,0.0160000000,-0.0160000000,0,6.88000000,,,0,37.90000000,6.50000000,-6.50000000,0,Msini,0.031000,0.057000,-0.031000,0,5836.00,44.00,-44.00,0,1.380000,0.080000,-0.080000,0,1.070000,0.020000,-0.020000,0,0.1400,0.0400,-0.0400,0
1094,HD 34445 g,HD 34445,1,6,5700.00000000000,1500.00000000000,-1500.00000000000,0,6.3600000000,1.0200000000,-1.0200000000,0,13.60000000,,,0,120.60000000,38.90000000,-38.90000000,0,Msini,0.032000,0.080000,-0.032000,0,5836.00,44.00,-44.00,0,1.380000,0.080000,-0.080000,0,1.070000,0.020000,-0.020000,0,0.1400,0.0400,-0.0400,0
1095,HD 35759 b,HD 35759,1,1,82.46700000000,0.01900000000,-0.01900000000,0,0.3890000000,0.0090000000,-0.0090000000,0,13.00000000,,,0,1195.04080000,54.03110000,-54.03110000,0,Msini,0.389000,0.006000,-0.006000,0,6060.00,30.00,-30.00,0,1.759974,0.056500,-0.038739,0,1.150000,0.080000,-0.080000,0,0.0400,0.0200,-0.0200,0
1096,HD 35843 b,HD 35843,1,2,9.89910000000,0.05570000000,-0.05740000000,0,0.0880000000,0.0020000000,-0.0020000000,0,2.29000000,,,0,5.84000000,0.84000000,-0.84000000,0,Msini,0.000000,,,0,5666.00,61.00,-61.00,0,0.897000,0.019000,-0.019000,0,0.940000,0.060000,-0.060000,0,-0.2700,0.0400,-0.0400,0
1097,HD 35843 c,HD 35843,1,2,46.96220000000,0.00020000000,-0.00020000000,0,0.2500000000,0.0100000000,-0.0100000000,0,2.54000000,0.08000000,-0.07000000,0,11.32000000,1.58000000,-1.48000000,0,Mass,0.153000,0.070000,-0.064000,0,5666.00,61.00,-61.00,0,0.897000,0.019000,-0.019000,0,0.940000,0.060000,-0.060000,0,-0.2700,0.0400,-0.0400,0
1098,HD 360 b,HD 360,1,1,273.10000000000,1.60000000000,-0.80000000000,0,0.9800000000,0.1100000000,-0.0300000000,0,14.00000000,,,0,238.37130525,38.13940884,-47.67426105,0,Msini,0.139000,0.108000,-0.104000,0,4770.00,,,0,10.860000,0.220000,-0.280000,0,1.690000,0.150000,-0.530000,0,-0.0600,0.1700,-0.1000,0
1099,HD 36384 b,HD 36384,1,1,490.00000000000,3.00000000000,-3.00000000000,0,1.3000000000,0.1000000000,-0.1000000000,0,12.70000000,,,0,2097.66748620,158.91420350,-158.91420350,0,Msini,0.200000,0.100000,-0.100000,0,3940.00,40.00,-40.00,0,38.400000,3.400000,-3.400000,0,1.140000,0.150000,-0.150000,0,-0.1600,0.1400,-0.1400,0
1100,HD 3651 b,HD 3651,1,1,62.25000000000,0.00400000000,-0.00400000000,0,0.2950000000,0.0290000000,-0.0290000000,0,10.10000000,,,0,72.46524000,3.49613000,-3.49613000,0,Msini,0.645000,0.020000,-0.020000,0,5221.00,,,0,0.871954,0.017100,-0.017100,0,0.799000,,,0,0.1453,0.0166,-0.0166,0
1101,HD 37124 b,HD 37124,1,3,154.37800000000,0.08900000000,-0.08900000000,0,0.5336400000,0.0002000000,-0.0002000000,0,14.00000000,,,0,214.53525000,5.40311000,-5.40311000,0,Msini,0.054000,0.028000,-0.028000,0,5698.64,48.74,-48.74,0,0.949168,0.017173,-0.017173,0,0.850000,,,0,-0.4400,,,0
1102,HD 37124 c,HD 37124,1,3,885.50000000000,5.10000000000,-5.10000000000,0,1.7100000000,0.0065000000,-0.0065000000,0,14.10000000,,,0,207.22516000,16.52716000,-16.52716000,0,Msini,0.125000,0.055000,-0.055000,0,5698.64,48.74,-48.74,0,0.949168,0.017173,-0.017173,0,0.850000,,,0,-0.4400,,,0
1103,HD 37124 d,HD 37124,1,3,1862.00000000000,38.00000000000,-38.00000000000,0,2.8070000000,0.0380000000,-0.0380000000,0,14.00000000,,,0,221.20968000,18.75197000,-18.75197000,0,Msini,0.160000,0.140000,-0.140000,0,5698.64,48.74,-48.74,0,0.949168,0.017173,-0.017173,0,0.850000,,,0,-0.4400,,,0
1104,HD 37605 b,HD 37605,1,2,55.01292000000,0.00062000000,-0.00062000000,0,0.2770000000,0.0150000000,-0.0150000000,0,13.20000000,,,0,854.96270000,95.34900000,-95.34900000,0,Msini,0.674500,0.001900,-0.001900,0,5329.00,,,0,0.910000,0.050000,-0.050000,0,0.940000,0.150000,-0.150000,0,0.2700,,,0
1105,HD 37605 c,HD 37605,1,2,2720.00000000000,15.00000000000,-15.00000000000,0,3.7400000000,0.2100000000,-0.2100000000,0,13.10000000,,,0,1013.87770000,120.77540000,-120.77540000,0,Msini,0.030000,0.012000,-0.012000,0,5329.00,,,0,0.910000,0.050000,-0.050000,0,0.940000,0.150000,-0.150000,0,0.2700,,,0
1106,HD 3765 b,HD 3765,1,1,1211.00000000000,15.00000000000,-16.00000000000,0,2.1080000000,0.0320000000,-0.0330000000,0,8.56000000,,,0,54.98431441,4.44959770,-4.13176929,0,Msini,0.298000,0.078000,-0.071000,0,5049.80,64.88,-64.88,0,0.830610,0.015861,-0.015861,0,0.851785,0.033389,-0.033389,0,0.1716,0.0596,-0.0596,0
1107,HD 38283 b,HD 38283,1,1,363.20001000000,1.60000000000,-1.60000000000,0,1.0200000000,0.0200000000,-0.0200000000,0,14.00000000,,,0,127.13200000,12.71320000,-12.71320000,0,Msini,0.410000,0.160000,-0.160000,0,5981.00,12.00,-12.00,0,1.490000,0.010000,-0.010000,0,1.370000,0.070000,-0.070000,0,-0.1800,,,0
1108,HD 38529 b,HD 38529,2,2,14.30990000000,0.00013000000,-0.00013000000,0,0.1150000000,0.0050000000,-0.0050000000,0,14.10000000,,,0,206.58846455,17.16273398,-18.11621920,0,Msini,0.256000,0.009000,-0.009000,0,5697.00,44.00,-44.00,0,2.857838,0.040402,-0.040402,0,0.980000,0.125000,-0.125000,0,0.5100,0.0300,-0.0300,0
1109,HD 38529 c,HD 38529,2,2,2127.60566000000,1.49376000000,-1.55088000000,0,3.2260000000,0.1310000000,-0.1440000000,0,12.50000000,,,0,3299.05886466,325.77411718,-280.96031179,0,Mass,0.357000,0.005000,-0.005000,0,5697.00,44.00,-44.00,0,2.857838,0.040402,-0.040402,0,0.980000,0.125000,-0.125000,0,0.5100,0.0300,-0.0300,0
1110,HD 38801 b,HD 38801,1,1,685.25000000000,0.85000000000,-0.85000000000,0,1.6230000000,0.0470000000,-0.0490000000,0,12.50000000,,,0,3082.31534000,182.11659000,-186.56621000,0,Msini,0.017000,0.013000,-0.011000,0,5338.00,59.00,-59.00,0,2.029000,0.286000,-0.286000,0,1.207000,0.108000,-0.108000,0,0.2500,0.0300,-0.0300,0
1111,HD 39091 b,HD 39091,1,3,2088.80000000000,0.40000000000,-0.40000000000,0,3.2800000000,0.0400000000,-0.0400000000,0,12.30000000,,,0,4481.38053870,158.91420350,-127.13136280,0,Mass,0.642000,0.001000,-0.001000,0,5998.00,62.00,-62.00,0,1.170000,0.020000,-0.020000,0,1.070000,0.040000,-0.040000,0,0.0900,0.0400,-0.0400,0
1112,HD 39194 b,HD 39194,1,3,5.63692000000,0.00032000000,-0.00032000000,0,0.0589500000,0.0009200000,-0.0009200000,0,1.99000000,,,0,4.62000000,0.32000000,-0.32000000,0,Msini,0.101000,,,1,5205.00,23.00,-23.00,0,0.783742,0.038862,-0.063077,0,0.860000,0.040000,-0.040000,0,-0.6100,0.0200,-0.0200,0
1113,HD 39194 c,HD 39194,1,3,14.03090000000,0.00220000000,-0.00220000000,0,0.1083000000,0.0017000000,-0.0017000000,0,2.65000000,,,0,7.49000000,0.50000000,-0.50000000,0,Msini,0.078000,,,1,5205.00,23.00,-23.00,0,0.783742,0.038862,-0.063077,0,0.860000,0.040000,-0.040000,0,-0.6100,0.0200,-0.0200,0
1114,HD 39194 d,HD 39194,1,3,33.87400000000,0.02400000000,-0.02400000000,0,0.1949000000,0.0031000000,-0.0031000000,0,2.12000000,,,0,5.16000000,0.59000000,-0.59000000,0,Msini,0.159000,,,1,5205.00,23.00,-23.00,0,0.783742,0.038862,-0.063077,0,0.860000,0.040000,-0.040000,0,-0.6100,0.0200,-0.0200,0
1115,HD 39855 b,HD 39855,1,1,3.24980000000,0.00040000000,-0.00040000000,0,0.0410000000,0.0010000000,-0.0010000000,0,2.85000000,,,0,8.50000000,1.50000000,-1.50000000,0,Msini,0.140000,0.110000,-0.110000,0,5576.00,50.00,-46.00,0,0.744665,0.012304,-0.013048,0,0.870000,0.050000,-0.050000,0,,,,
1116,HD 40307 b,HD 40307,1,5,4.31230000000,0.00110000000,-0.00120000000,0,0.0468000000,0.0024000000,-0.0023000000,0,,,,,1188.99607059,,,1,Mass,0.200000,0.140000,-0.160000,0,4956.00,50.00,-50.00,0,0.716684,0.059818,-0.047911,0,0.770000,0.050000,-0.050000,0,-0.3100,0.0300,-0.0300,0
1117,HD 40307 c,HD 40307,1,5,9.61840000000,0.00500000000,-0.00490000000,0,0.0799000000,0.0040000000,-0.0040000000,0,,,,,1868.51320475,,,1,Mass,0.060000,0.110000,-0.060000,0,4956.00,50.00,-50.00,0,0.716684,0.059818,-0.047911,0,0.770000,0.050000,-0.050000,0,-0.3100,0.0300,-0.0300,0
1118,HD 40307 d,HD 40307,1,5,20.43200000000,0.02200000000,-0.02400000000,0,0.1321000000,0.0066000000,-0.0066000000,0,,,,,1775.38948150,,,1,Mass,0.070000,0.110000,-0.070000,0,4956.00,50.00,-50.00,0,0.716684,0.059818,-0.047911,0,0.770000,0.050000,-0.050000,0,-0.3100,0.0300,-0.0300,0
1119,HD 40307 f,HD 40307,1,5,51.76000000000,0.50000000000,-0.46000000000,0,0.2470000000,0.0110000000,-0.0140000000,0,2.13000000,,,0,5.20000000,1.50000000,-1.60000000,0,Msini,0.020000,0.200000,-0.020000,0,4956.00,50.00,-50.00,0,0.716684,0.059818,-0.047911,0,0.770000,0.050000,-0.050000,0,-0.3100,0.0300,-0.0300,0
1120,HD 40307 g,HD 40307,1,5,197.80000000000,5.70000000000,-9.00000000000,0,0.6000000000,0.0340000000,-0.0330000000,0,2.56000000,,,0,7.10000000,2.60000000,-2.60000000,0,Msini,0.290000,0.310000,-0.290000,0,4956.00,50.00,-50.00,0,0.716684,0.059818,-0.047911,0,0.770000,0.050000,-0.050000,0,-0.3100,0.0300,-0.0300,0
1121,HD 40956 b,HD 40956,1,1,578.60000000000,3.30000000000,-3.30000000000,0,1.4000000000,0.1000000000,-0.1000000000,0,13.20000000,,,0,858.14100000,190.69800000,-190.69800000,0,Msini,0.240000,0.050000,-0.050000,0,4869.00,28.00,-28.00,0,8.560000,0.330000,-0.330000,0,2.000000,0.080000,-0.080000,0,0.1400,0.0500,-0.0500,0
1122,HD 40979 b,HD 40979,3,1,264.14999000000,0.23000000000,-0.23000000000,0,0.8500000000,0.0100000000,-0.0100000000,0,12.90000000,,,0,1484.26610000,108.06220000,-108.06220000,0,Msini,0.250000,0.010000,-0.010000,0,6165.00,25.00,-25.00,0,1.210000,0.020000,-0.020000,0,1.450000,0.150000,-0.150000,0,0.2000,,,0
1123,HD 41004 A b,HD 41004 A,2,2,963.00000000000,38.00000000000,-38.00000000000,0,,,,,13.20000000,,,0,807.25000000,235.18000000,-235.18000000,0,Msini,0.740000,0.200000,-0.200000,0,5310.00,65.00,-65.00,0,0.850000,0.070000,-0.070000,0,0.950000,0.100000,-0.100000,0,0.2300,0.0400,-0.0400,0
1124,HD 41004 B b,HD 41004 B,2,2,1.32830000000,0.00001200000,-0.00001200000,0,,,,,12.10000000,,,0,5838.29000000,69.92000000,-69.92000000,0,Msini,0.081000,0.012000,-0.012000,0,5036.00,117.76,-129.07,0,1.041370,0.061555,-0.069320,0,0.400000,,,0,,,,
1125,HD 4113 b,HD 4113,3,1,526.52390000000,0.06135000000,-0.04316000000,0,1.2800000000,0.0040000000,-0.0040000000,0,13.50000000,,,0,541.26177712,12.71313628,-18.75187601,0,Msini,0.899000,0.004000,-0.003000,0,5688.00,26.00,-26.00,0,1.077514,0.019044,-0.035728,0,1.008000,0.008000,-0.008000,0,0.2000,0.0400,-0.0400,0
1126,HD 42012 b,HD 42012,1,1,857.50000000000,6.20000000000,-6.30000000000,0,1.6700000000,0.0500000000,-0.0600000000,0,13.50000000,,,0,508.52800000,31.78300000,-31.78300000,0,Msini,0.200000,,,1,5405.00,45.00,-45.00,0,0.820000,0.080000,-0.080000,0,0.830000,0.080000,-0.080000,0,-0.0900,0.0800,-0.0800,0
1127,HD 4203 b,HD 4203,1,2,431.88000000000,0.85000000000,-0.85000000000,0,1.1700000000,0.0200000000,-0.0200000000,0,13.30000000,,,0,708.76090000,66.74430000,-66.74430000,0,Msini,0.520000,0.030000,-0.030000,0,5596.00,20.00,-20.00,0,1.420000,0.050000,-0.050000,0,1.250000,0.160000,-0.160000,0,0.4000,,,0
1128,HD 4203 c,HD 4203,1,2,6700.00000000000,4500.00000000000,-4500.00000000000,0,6.9500000000,1.9300000000,-0.5600000000,0,13.30000000,,,0,689.66000000,165.26000000,-165.26000000,0,Msini,0.240000,0.130000,-0.130000,0,5582.00,133.18,-87.00,0,1.497950,0.063776,-0.076626,0,0.990000,0.116237,-0.132736,0,0.3400,0.1000,-0.1000,0
1129,HD 4208 b,HD 4208,1,1,832.97000000000,2.15000000000,-1.89000000000,0,1.6620000000,0.0150000000,-0.0150000000,0,13.90000000,,,0,257.44230000,4.44962000,-4.76745000,0,Msini,0.042000,0.039000,-0.029000,0,5717.00,33.00,-33.00,0,0.846000,0.028000,-0.028000,0,0.883000,0.024000,-0.024000,0,-0.2800,0.0200,-0.0200,0
1130,HD 42618 b,HD 42618,1,1,149.61000000000,0.37000000000,-0.34000000000,0,0.5540000000,0.0110000000,-0.0110000000,0,3.89000000,,,0,14.40000000,2.50000000,-2.40000000,0,Msini,0.190000,0.150000,-0.120000,0,5727.00,60.00,-60.00,0,0.999000,0.087000,-0.087000,0,1.015000,0.061000,-0.061000,0,-0.0900,0.0400,-0.0400,0
1131,HD 4308 b,HD 4308,1,1,15.56000000000,0.02000000000,-0.02000000000,0,0.1200000000,0.0000000000,0.0000000000,0,4.12000000,,,0,15.89150000,0.00000000,0.00000000,0,Msini,0.000000,,,0,5686.00,16.00,-16.00,0,1.020000,0.010000,-0.010000,0,0.930000,0.100000,-0.100000,0,-0.3500,,,0
1132,HD 4313 b,HD 4313,1,1,356.21000000000,0.88000000000,-0.88000000000,0,1.1570000000,0.0970000000,-0.0970000000,0,13.40000000,,,0,612.45841000,28.60470000,-28.60470000,0,Msini,0.147000,0.047000,-0.047000,0,4943.00,,,0,5.140000,,,0,1.630000,,,0,0.1400,0.0300,-0.0300,0
1133,HD 43197 b,HD 43197,1,2,308.92072000000,2.34087000000,-2.83567000000,0,0.8820000000,0.0350000000,-0.0390000000,0,14.20000000,,,0,175.75910907,16.52707716,-15.25576354,0,Msini,0.742000,0.017000,-0.018000,0,5508.00,46.00,-46.00,0,1.000000,0.010000,-0.010000,0,0.960000,0.120000,-0.120000,0,0.4000,0.0400,-0.0400,0
1134,HD 43197 c,HD 43197,1,2,9295.97350000000,4132.95252000000,-2422.13527000000,0,8.5400000000,2.3340000000,-1.5840000000,0,12.60000000,,,0,2500.67390628,559.37799632,-508.20762279,0,Mass,0.149000,0.112000,-0.087000,0,5508.00,46.00,-46.00,0,1.000000,0.010000,-0.010000,0,0.960000,0.120000,-0.120000,0,0.4000,0.0400,-0.0400,0
1135,HD 43691 b,HD 43691,3,1,36.99870000000,0.00110000000,-0.00110000000,0,0.2380000000,0.0150000000,-0.0150000000,0,13.20000000,,,0,810.46650000,108.06220000,-108.06220000,0,Msini,0.079600,0.006700,-0.006700,0,6093.00,,,0,1.600000,0.110000,-0.110000,0,1.320000,0.250000,-0.250000,0,0.3300,,,0
1136,HD 44219 b,HD 44219,1,1,472.00000000000,3.00000000000,-4.00000000000,0,1.2600000000,0.0200000000,-0.0700000000,0,14.10000000,,,0,184.34047606,28.60455663,-25.42627256,0,Mass,0.410000,0.120000,-0.140000,0,5752.00,16.00,-16.00,0,1.320000,0.070000,-0.070000,0,1.200000,0.060000,-0.060000,0,0.0300,0.0100,-0.0100,0
1137,HD 45184 b,HD 45184,1,2,5.88540000000,0.00030000000,-0.00030000000,0,0.0644000000,0.0020000000,-0.0021000000,0,3.52000000,,,0,12.19000000,1.06000000,-1.03000000,0,Msini,0.070000,0.050000,-0.050000,0,5869.00,14.00,-14.00,0,1.075139,0.024903,-0.024903,0,1.030000,,,0,0.0400,0.0100,-0.0100,0
1138,HD 45184 c,HD 45184,1,2,13.13540000000,0.00260000000,-0.00250000000,0,0.1100000000,0.0034000000,-0.0036000000,0,2.91000000,,,0,8.81000000,1.09000000,-1.02000000,0,Msini,0.070000,0.070000,-0.050000,0,5869.00,14.00,-14.00,0,1.075139,0.024903,-0.024903,0,1.030000,,,0,0.0400,0.0100,-0.0100,0
1139,HD 45350 b,HD 45350,1,1,963.60000000000,3.40000000000,-3.40000000000,0,1.9200000000,0.0700000000,-0.0700000000,0,13.50000000,,,0,568.89000000,44.49000000,-44.49000000,0,Msini,0.778000,0.009000,-0.009000,0,5566.00,158.59,-132.98,0,1.264420,0.096618,-0.051634,0,0.980000,0.114243,-0.156137,0,0.2300,0.1000,-0.1000,0
1140,HD 45364 b,HD 45364,1,2,225.79000000000,0.81000000000,-0.76000000000,0,0.6793000000,0.0016000000,-0.0015000000,0,9.03000000,,,0,60.16491745,1.97053612,-2.00231896,0,Msini,0.067000,0.016000,-0.016000,0,5466.00,59.00,-32.00,0,0.890000,0.010000,-0.020000,0,0.820000,0.050000,-0.050000,0,-0.1700,0.0100,-0.0100,0
1141,HD 45364 c,HD 45364,1,2,345.43000000000,0.54000000000,-0.57000000000,0,0.9020000000,0.0010000000,-0.0010000000,0,14.20000000,,,0,174.48779544,2.38371305,-2.35193021,0,Msini,0.019000,0.011000,-0.010000,0,5466.00,59.00,-32.00,0,0.890000,0.010000,-0.020000,0,0.820000,0.050000,-0.050000,0,-0.1700,0.0100,-0.0100,0
1142,HD 45652 b,HD 45652,1,1,44.07300000000,0.00480000000,-0.00480000000,0,0.2370000000,0.0110000000,-0.0110000000,0,14.30000000,,,0,137.62039000,24.15508000,-24.15508000,0,Msini,0.607000,0.026000,-0.026000,0,5294.00,,,0,0.940000,0.040000,-0.040000,0,0.920000,0.130000,-0.130000,0,0.2600,,,0
1143,HD 457 b,HD 457,1,1,20324.58153000000,11483.95545000000,-7039.20037000000,0,15.3690000000,5.5610000000,-3.7970000000,0,11.90000000,,,0,8445.33643080,5952.29040630,-3798.68512046,0,Mass,0.565000,0.195000,-0.245000,0,6114.04,126.94,-101.15,0,1.281940,0.061158,-0.046304,0,1.150000,0.152000,-0.152000,0,0.3400,0.0500,-0.0500,0
1144,HD 46375 b,HD 46375,2,1,3.02357300000,0.00006500000,-0.00006500000,0,0.0398000000,0.0023000000,-0.0023000000,0,10.00000000,,,0,71.80000000,6.00000000,-6.00000000,0,Msini,0.063000,0.026000,-0.026000,0,5285.00,,,0,0.914196,0.019199,-0.019199,0,0.920000,,,0,0.2400,,,0
1145,HD 47186 b,HD 47186,1,2,4.08450000000,0.00020000000,-0.00020000000,0,0.0500000000,0.0000000000,0.0000000000,0,5.02000000,,,0,22.24810000,0.00000000,0.00000000,0,Msini,0.040000,0.020000,-0.020000,0,5657.00,9.00,-9.00,0,1.080000,0.010000,-0.010000,0,0.960000,0.050000,-0.050000,0,0.2400,,,0
1146,HD 47186 c,HD 47186,1,2,1353.60000000000,57.10000000000,-57.10000000000,0,2.3950000000,,,0,13.00000000,,,0,111.42000000,,,0,Msini,0.249000,0.073000,-0.073000,0,5657.00,9.00,-9.00,0,1.080000,0.010000,-0.010000,0,0.960000,0.050000,-0.050000,0,0.2400,,,0
1147,HD 4732 b,HD 4732,2,2,371.74000000000,0.72000000000,-1.86000000000,0,1.1290000000,0.0010000000,-0.0040000000,0,13.40000000,,,0,631.20721630,49.58123149,-48.94557468,0,Msini,0.266000,0.081000,-0.068000,0,4898.00,,,0,5.030000,0.120000,-0.130000,0,1.390000,0.150000,-0.170000,0,-0.0100,0.0500,-0.1100,0
1148,HD 4732 c,HD 4732,2,2,3184.20000000000,58.12000000000,-57.60000000000,0,4.7250000000,0.0570000000,-0.0570000000,0,13.10000000,,,0,1069.49258955,36.86809521,-85.49584148,0,Msini,0.187000,0.034000,-0.066000,0,4898.00,,,0,5.030000,0.120000,-0.130000,0,1.390000,0.150000,-0.170000,0,-0.0100,0.0500,-0.1100,0
1149,HD 47366 b,HD 47366,1,2,360.08000000000,0.27000000000,-0.72000000000,0,1.2070000000,0.0010000000,-0.0020000000,0,13.40000000,,,0,661.71874337,31.46501229,-35.91460999,0,Msini,0.071000,0.030000,-0.046000,0,4866.00,100.00,-100.00,0,7.300000,0.330000,-0.330000,0,1.810000,0.130000,-0.130000,0,-0.0200,0.0900,-0.0900,0
1150,HD 47366 c,HD 47366,1,2,677.53000000000,1.29000000000,-1.16000000000,0,1.8400000000,0.0020000000,-0.0020000000,0,13.50000000,,,0,483.73483545,22.88364530,-22.24798849,0,Msini,0.161000,0.045000,-0.041000,0,4866.00,100.00,-100.00,0,7.300000,0.330000,-0.330000,0,1.810000,0.130000,-0.130000,0,-0.0200,0.0900,-0.0900,0
1151,HD 47536 b,HD 47536,1,1,712.13000000000,0.31000000000,-0.31000000000,0,1.9300000000,0.3200000000,-0.3200000000,0,12.60000000,,,0,2330.00000000,750.00000000,-750.00000000,0,Msini,0.200000,0.080000,-0.080000,0,4380.00,,,0,23.470000,1.970000,-1.970000,0,2.100000,0.950000,-0.950000,0,-0.6500,,,0
1152,HD 4760 b,HD 4760,1,1,434.00000000000,3.00000000000,-3.00000000000,0,1.1400000000,0.0800000000,-0.0800000000,0,12.30000000,,,0,4417.83700000,762.79200000,-762.79200000,0,Msini,0.230000,0.090000,-0.060000,0,4076.00,15.00,-15.00,0,42.400000,9.200000,-9.200000,0,1.050000,0.190000,-0.190000,0,-0.9100,0.0900,-0.0900,0
1153,HD 48265 b,HD 48265,1,2,778.51000000000,5.38000000000,-5.18000000000,0,1.8140000000,0.0300000000,-0.0310000000,0,12.60000000,,,0,2351.93021180,1175.96510590,-1239.53078730,0,Mass,0.211000,0.089000,-0.096000,0,5733.00,55.00,-55.00,0,1.901000,0.126000,-0.126000,0,1.312000,0.064000,-0.064000,0,0.3000,0.0400,-0.0400,0
1154,HD 48265 c,HD 48265,1,2,10418.00000000000,2451.00000000000,-1412.00000000000,0,10.4000000000,1.6000000000,-1.0000000000,0,12.90000000,,,0,1414.33641115,238.37130525,-117.59651059,0,Mass,0.410000,0.080000,-0.060000,0,5805.00,34.00,-34.00,0,2.050000,0.050000,-0.050000,0,1.380000,0.060000,-0.060000,0,0.3900,0.0300,-0.0300,0
